customer,name,address,geometry
    136016,PRESIDENTE#21,18350 NW 7TH AVE,"(25.9437468, -80.2143413)"
    860615,DAMAFE INVESTMENTS INC,13230 SW 132 AVE STE 11,"(None, None)"
   1915671,WAL-MART # 5671,13600 SW 288TH ST,"(25.49690675, -80.41118016217968)"
   1911680,WAL-MART #1680,15885 SW 88TH ST,"(25.68555735, -80.44860826985584)"
    860980,GLOBAL INTERNATIONAL IMPORTS,5333 NW 165TH ST,"(25.923144829787233, -80.28784561702128)"
    136012,PRESIDENTE#14,1060 W 29TH ST,"(25.8475992, -80.3034815)"
   1911511,WAL-MART #1511,1800 S UNIVERSITY DR,"(25.99357655, -80.25046718628951)"
   1915932,WAL-MART #5932,12800 PINES BLVD,"(26.0053, -80.3183)"
   1912145,WAL-MART #2145 V#251893921,2601 MACARTHUR RD,"(40.645079800000005, -75.48747665291611)"
   1913469,WAL-MART #3469 V#251893921,1050 W EDGAR RD,"(40.618194700000004, -74.25484844790418)"
    252004,KEHE,4020 W 104TH ST,"(41.70413589795918, -87.72112312244897)"
    808009,FOOD LION DC # 09,1703 EAST D STREET,"(36.156470150000004, -78.73309336071428)"
    192085,MONTALVANS SALES INC,2225 S CASTLE HARBOR PL,"(None, None)"
     12925,BOGOPA-FOOD BAZAAR,1 BOGOPA PLAZA,"(None, None)"
   1912237,WAL-MART #2237,2523 LEE BLVD,"(26.614775549999997, -81.66706529013948)"
    726780,GREEN HAVEN CORRECTIONAL FA,594 ROUTE 216,"(46.6643911199165, -70.48197048015872)"
   1913397,WAL-MART #3397,17650 NW 2ND AVE,"(25.93571485, -80.20766828420057)"
   1915945,WAL-MART #5945,400 W 49th STREET,"(40.7628843, -73.9897026)"
     30141,GRACE WEST INDIAN MARKET,4018 BOSTON RD,"(40.8839563, -73.8318649)"
   1915220,WAL-MART #5220,8220 N DALE MABRY HWY,"(28.02256825, -82.50680605998713)"
    191817,WAL-MART #817,4444 W VINE ST,"(39.8658009, -88.1654103)"
   1915325,WAL-MART #5325,5555 W ATLANTIC,"(26.23749075, -80.20307741170595)"
   1915615,WAL-MART #5615,11800 HIALEAH GARDENS DRIVE BLVD,"(None, None)"
    707034,FRESH & NATURAL FOOD 285 FARMERS,5410 COVINGTON HIGHWAY,"(33.730925793149645, -84.19365028812315)"
   1915012,WAL-MART #5012 V#251893921,1700 NOTTINGHAM WAY,"(40.23299915, -74.7160981)"
   1913311,WAL-MART #3311,19501 NW 27TH AVE,"(25.9529172, -80.24374667364751)"
    135006,PRESIDENTE #6,11336 QUAIL ROOST DR,"(25.594855681421713, -80.37523975218058)"
   1911541,WAL-MART #1541,9990 BELVEDERE RD,"(26.689129899999998, -80.19943810851467)"
    135003,PRESIDENTE #3,1895 SW 8TH ST,"(38.997779196616115, -94.27500667750036)"
    181000,SAVE A LOT WHS,4003 AMBERJACK BLVD,"(28.0207765, -82.0579304)"
   1915036,WAL-MART #5036,6192 GUNN HWY,"(28.0618132, -82.55220006841864)"
    135053,PRESIDENTE #53,4270 OKEECHOBEE BLVD,"(26.706778727272727, -80.10739636363637)"
    808009,FOOD LION DC # 9,1703 EAST D STREET,"(36.156470150000004, -78.73309336071428)"
   1915455,WAL-MART #5455,1040 MALABAR RD SE,"(27.9970121, -80.6415405)"
    146837,CARIBBEAN SUPERCENTER,5111 W COLONIAL DR,"(28.552673651006714, -81.4499041409396)"
     14090,FOOD BAZAAR #102,21720 LINDEN BLVD,"(39.440011, -77.5366687)"
    701043,CFC OF GEORGIA INC,1649 INTERNATIONAL COURT,"(34.7938888, -82.30885)"
    734230,GREENE CORRECTIONAL FACILITY,P.O. BOX 8,"(45.6662045, 8.7952074)"
   1915301,WAL-MART #5301,4375 BELVEDERE RD,"(26.693816, -80.109045)"
   1913348,WAL-MART #3348,101 N CONGRESS AVE,"(26.795173, -80.088336)"
    135035,PRESIDENTE #35,3108 S UNIVERSITY DR,"(46.83368007697143, -96.79875429343775)"
    709186,REST DEPOT #186,3451 WEST PRINCETON ST,"(36.083694666666666, -94.20797003030303)"
     90029,A TO Z WHOLESALE,5211 W. 65TH STREET,"(34.69036307142857, -92.3342525)"
   709012B,JETRO CASH & CARRY #12,10110 FOSTER AVE,"(40.6385135, -73.9538532)"
   1915912,WAL-MART # 5912,21151 S DIXIE HWY,"(25.5709216, -80.37612110553934)"
    191973,WAL-MART # 973,5100 OKEECHOBEE ROAD,"(27.421495450000002, -80.37794149575117)"
    135043,PRESIDENTE #43,1035 NW 9TH AVE,"(26.1383503, -80.1551113)"
     91452,PAN Y MAS,912 MINNESOTA AVE,"(42.9126311, -87.8594978253847)"
    742150,MOHAWK CORRECTIONAL FACILITY,6514 RT. 26,"(0.36575789999999997, 108.97253916788874)"
     30106,PALM TREE MARKET PLACE,3717 BOSTON RD,"(40.8806518, -73.84115939572612)"
   1912591,WAL-MART #2591,18350 PINES BLVD,"(41.0717818, -75.0506962)"
    441480,BRAVO SM,2820 SW PORT ST LUCIE BLVD,"(27.26028085, -80.3754957)"
    135017,PRESIDENTE #17,8370 NW 27TH AVENUE,"(25.8503867, -80.2421985)"
   1915964,WAL-MART #5964,1720 E HILLSBOROUGH AVENUE,"(27.99706575, -82.43965804992739)"
    191725,WAL-MART #725,36205  HWY 27,"(54.1307962, -124.1549391)"
   1913159,WAL-MART #3159 V#251893921,1 TETERBORO LANDING,"(40.8626115, -74.06262376721932)"
     14088,CHEFS CHOICE FOOD DIST INC.,1051 UTICA AVE,"(40.64737285714286, -73.92980514285715)"
   1914140,WAL-MART #4140,6991 SW 8TH STREET,"(25.7646677, -80.3090141)"
     70030,YELL O GLOW CORPORATION,21 ARLINGTON ST,"(42.6187998, -71.58588565456273)"
    747650,MID STATE CORRECTIONAL FAC.,9005 OLD RIVER ROAD,"(35.27361951791666, -119.10990741416808)"
    860259,QUINCE SUPERMARKET,6820 N UNIVERSITY DR,"(26.1268234, -80.2565419)"
   1912962,WAL-MART #2962,2300 W ATLANTIC BLVD,"(26.22791, -80.155019)"
     27796,BEVERAGE PLUS,2111 83RD ST,"(40.6049222, -73.9938916)"
    135039,PRESIDENTE #39,4753 N CONGRESS AVE,"(45.55725256565657, -122.67203505050504)"
    192745,FRESCO & MAS #745,1145 HOMESTEAD RD N,"(26.604978773835285, -81.64797276654981)"
   1912987,WAL-MART # 2987,4301 SOUTH UNIVERSITY DRIVE,"(26.0670205, -80.2545644)"
    135037,PRESIDENTE #37,1225 W 45TH ST #300,"(-29.563169, 30.1822228)"
    450037,BARBERI INTERNATIONAL,3450 NW 113 CT,"(43.0727415, -78.85239150669308)"
   1915299,WAL-MART #5299,600 US HWY 27,"(29.5935521, -82.5656105)"
    902031,BROWARD MEAT & FISH MCNAB,8040 W MCNAB RD,"(26.20816388935809, -80.2583895762994)"
   1913520,WAL-MART #3520 V#251893921,400 PARK PL,"(37.029957249999995, -76.4662047896594)"
    192387,FRESCO & MAS #387,18801 SW 117TH AVE,"(25.59365040740741, -80.38077298148148)"
    738640,FISHKILL CORRECTIONAL FACILITY,18 STRACK DR,"(40.381323147667146, -76.36640488240266)"
     23183,LA CASA DE LA CARNE INC.,4610 48TH AVE,"(47.6580719, -122.2763411)"
   1911387,WAL-MART #1387,3801 TURTLE CREEK DR,"(26.2784651, -80.20312532952073)"
   1913004,WAL-MART # 3004,3320 S. CICERO AVENUE,"(41.831090950000004, -87.74726684025319)"
     29398,SHOP FAIR SUPERMARKET,3917 WHITE PLAINS RD,"(40.886291799999995, -73.86169805880937)"
    860372,EAST COAST FOOD DISTRIBUTORS INC.,19 PARK AVENUE UNIT B,"(None, None)"
   1912907,WAL-MART #2907,3791 NW 167TH ST,"(25.926823849999998, -80.26229357457007)"
   1912151,WAL-MART #2151,12555 W SUNRISE BLVD,"(26.1479512, -80.31791299900019)"
    135046,PRESIDENTE #46,4675 NW 199 ST,"(50.7663764, 16.3076855)"
   1911996,WAL-MART #1996,2551 E HALLANDALE BLVD,"(25.987873, -80.123894)"
   1922450,FRESCO & MAS #2450,4056 NORTH ARMENIA,"(27.9756201, -82.4859997)"
    728430,BARE HILL CORRECTIONAL FAC.,181 BRAND RD CALLER BOX #20 CADY ROAD,"(None, None)"
   1915295,WAL-MART #5295 V#251893921,965 BROADHOLLOW RD,"(40.7725081, -73.4222024)"
    728170,CLINTON CORRECT. FAC. MAIN,1156 STATE ROUTE 374 PO BOX 2000,"(None, None)"
   1921717,FRESCO & MAS # 1717,7851 PALM RIVER RD,"(27.940671437925158, -82.36794425026402)"
  908373KF,# 4336 KEYFOOD,1627 N STATE ROAD 7,"(37.67564106421519, -106.17777097175409)"
    135051,PRESIDENTE #51,2675 WEST MILITARY TRAIL,"(-31.4749099, 118.2956899)"
   1913418,WAL-MART #3418,28500 STATE ROAD 54,"(28.23489345, -82.34428584101458)"
     27012,KEY FOOD #1990 (C),471 LYONS AVE,"(37.12306503595852, -81.5225451183569)"
   1912003,WAL-MART #2003 V#251893921,979 US HIGHWAY 1 # 1SOUTH,"(None, None)"
    191931,WAL-MART #931,5555 20TH ST,"(27.6365971, -80.4429120778538)"
    452500,FOODTOWN #802,5335 N MILITARY TRAIL,"(26.755967265306122, -80.10901646938775)"
   1914446,WAL-MART #4446,4225 45TH ST,"(26.76224135, -80.10313004376764)"
    726410,FRANKLIN CORRECTIONAL FAC.,62 BARE HILL RD P.O. BOX 10,"(None, None)"
    735970,GOUVERNEUR CORRECTIONAL FAC,P.O. BOX 370,"(45.6662045, 8.7952074)"
    709076,REST DEPOT #76,8850 NW 77TH CT,"(25.854590642354186, -80.32475530203787)"
    135048,PRESIDENTE #48,2722 N PINE HILLS RD,"(45.8325562, -108.3701724)"
    711119,CITY FARMERS MARKET #3,4002 STONE MOUNTAIN HIGHWAY,"(33.838556926400045, -84.06774608930974)"
   1911436,WAL-MART #1436,6294 FOREST HILL BLVD,"(26.64949, -80.142537)"
   1913197,WAL-MART #3197,15302 NEBRASKA AVENUE,"(41.31486737837837, -96.15346554054055)"
     27438,FACA RESTAURANT OWNERS CORP,13205 MERRICK BLVD,"(40.3209493, -83.1083553)"
    900691,B.T. WHOLESALE,4404 ANN LURIE AVE,"(None, None)"
    720258,AUSTELL INT'L FARMERS MARKET LLC,3565 AUSTELL RD SW,"(33.867347, -84.592679)"
     29129,DIAMOND ROCK FOOD IMPORTS INC,1199 SUNRISE HWY,"(32.886147, -116.433662)"
   1913463,WAL-MART #3463,1208 E BRANDON AVE,"(36.8727892, -119.7445489)"
   1914260,WAL-MART #4260,1850 SW GATLIN RD,"(33.6035677, -88.421924)"
    730240,GROVELAND CORRECTIONAL FAC.,PO BOX 50 7000 SONYEA RD,"(None, None)"
    731070,SING SING CORRECTIONAL FAC.,345 HUNTER STREET,"(45.81870564705883, -77.10409523529412)"
   1915654,WAL-MART #5654,3671 W HILLSBOROUGH AVENUE,"(27.9972861, -82.50305692404)"
     29142,FABI SAA INC,61 MORRIS AVE,"(52.4132384, -1.4628867870488318)"
    964670,REY CHAVEZ DISTRIBUTOR #1,3400 NW 62ND ST,"(25.8301356, -80.2521203)"
    135047,PRESIDENTE #47,1347 E VINE ST,"(28.3055253, -81.3896787)"
    136013,PRESIDENTE#11,4275 W FLAGLER ST,"(25.7719361, -80.265311)"
    135040,PRESIDENTE #40,1565 S CONGRESS AVE,"(26.44002321382245, -80.09231719636824)"
    709061,RESTAURANT DEPOT #61,650 S COLUMBUS AVE,"(40.89790265, -73.8231360035974)"
   1915300,WAL-MART #5300,9205 GIBSONTON DR,"(27.847044750000002, -82.35431920293144)"
    709458,REST DEPOT #458,3500 DAVIE RD,"(36.048849, -80.55968)"
   1916080,WAL-MART DC 6080,300 VETERANS DRIVE,"(42.475462, -79.344079)"
   1915846,WAL-MART #5846,3135 W VINE ST,"(43.05501284168124, -87.95314714232022)"
    192697,FRESCO & MAS #697,8424 SHELDON RD,"(38.437948, -121.392001)"
    175490,REX DISCOUNT,3690 NW 62 ST,"(29.6580388, -82.4088888)"
    860818,SANDORS OPTICAL,1335 NW 98 CT,"(46.100078040011375, -60.86525164927912)"
    192243,FRESCO & MAS #243,541 W 49TH ST,"(40.7649523, -73.9941356)"
    192231,FRESCO & MAS #231,5850 NW 183RD ST,"(25.938319, -80.2984062)"
   1915214,WAL-MART #5214,2855 N OLD LAKE WILSON RD,"(28.3301986, -81.5880505)"
    135038,PRESIDENTE #38,3131 FOREST HILL BLVD,"(26.652396, -80.0904024)"
   1913339,WAL-MART#3339 V#251893921,1070 W LANDIS AVE,"(39.48961185, -75.04743750175498)"
    610033,# 4218 FESTIVAL FOOD MARKET,7346 W COMMERCIAL BLVD,"(26.1884774, -80.1588162)"
   1911891,WALMART #1891 VEND#251893921,420 BUCKLAND HILLS DR.,"(41.80670935, -72.5377596778994)"
    860637,MAGIC WHOLESALE CO,5523 NW 161ST,"(45.26375567346939, -93.40587691836735)"
   1915055,WAL-MART #5055,9885 COLLIER BLVD,"(26.148953, -81.689142)"
    192242,FRESCO & MAS #242,1201 E 10TH AVE,"(46.198267, -119.100133)"
    135029,PRESIDENTE #29,14778 SW 56TH ST,"(25.7134439, -80.4333725)"
   1911916,WAL-MART #1916,5571 HILLSBOROUGH BLVD,"(27.032501445783133, -82.10708721485943)"
    136014,PRESIDENTE#12,9875 SW 40TH ST,"(25.7333011, -80.3553358)"
   1913782,WAL-MART #3782,5991 SOUTH GOLDENROD,"(28.4738291, -81.2869368)"
    860056,MENA IMPORTS,1700 BANKS ROAD,"(33.96206402628503, -84.90070349130326)"
   1912255,WAL-MART #2255 V#251893921,761 AIRPORT RD,"(44.237822052141595, -78.35492893268348)"
    135055,PRESIDENTE #55,7653 S. ORANGE BLOSSOM TR,"(None, None)"
   1915095,WALMART #5095 VEND#251893921,495 FLATBUSH AVE,"(40.6625637, -73.9617716)"
     31106,PALM TREE,3717 BOSTON RD,"(40.8806518, -73.84115939572612)"
    710033,INTERNATIONAL FOOD MARKET,3699 COVINTONG HWY,"(None, None)"
   1911482,WAL-MART #1482,7011 WATERS AVE,"(43.073688600000004, -79.11478187142856)"
     13237,SUPREMO FOOD#4 (MAIN)/PLAINFLD,249 E FRONT ST,"(40.218981549999995, -74.75985003581289)"
    734160,WYOMING CORRECTIONAL FACILITY,3203 DUNBAR RD P.O. BOX 501,"(None, None)"
   1913935,WAL-MART #3935,14325  SW 268TH,"(25.5174063, -80.42323635031983)"
   1915034,WAL-MART #5034,4770 COLONIAL BLVD,"(26.6108519, -81.81401489306853)"
    736230,AUBURN CORRECTIONAL FACILITY,WALL ST. GATE,"(None, None)"
    226184,ROWES SM IGA II,8595 BEACH BLVD; SUITE 329,"(None, None)"
   1915103,WAL-MART #5103 V#251893921,4600 ROOSEVELT BLVD BLDG G,"(None, None)"
   1916054,WAL-MART DC 6054,385 CALLAWAY CHURCH ROAD,"(33.03978667426587, -84.96396920078641)"
    135031,PRESIDENTE #31,3001 NW 17AVE,"(None, None)"
     26053,GRACE WEST INDIAN MARKET,4018B BOSTON ROAD,"(40.8839753, -73.83177)"
     14344,P.EAST TRADING CORP.,710 LONGFELLOW AVE,"(40.8154586, -73.88452305854771)"
    735720,SHAWANGUNK CORRECTIONAL FAC.,PRISON ROAD PO BOX 750,"(0.1980171, 32.59789058199725)"
    503919,BRAVO SM,12141 PEMBROKE RD,"(25.99336689617257, -80.30849894078412)"
   1912789,WAL-MART #2789,3200 OLD BOYNTON RD,"(26.52904265, -80.09579439298224)"
   1911390,WAL-MART #1390,8001 US HWY 19 N,"(27.84520965, -82.68493248725531)"
   1915719,WAL-MART #5719,14720 SW 26TH ST,"(25.741644649999998, -80.43354946732076)"
   1911845,WAL-MART #1845,4700 FLAMINGO RD; #8,"(40.8096355, -73.61872312545307)"
     26627,KEY FOOD #2408 (C),498 E 30TH ST,"(25.84936085, -80.27262652013016)"
    192292,FRESCO & MAS #292,1630 W 49TH ST,"(25.8650659, -80.3152058)"
    728830,MARCY CORRECTIONAL FACILITY,9000 OLD RIVER ROAD,"(37.5335745, -77.01086894869849)"
     26077,AMERICAS FOOD BASKET #454,1086 BROOKLYN AVE,"(40.64741285, -73.94373065911756)"
    192388,FRESCO & MAS #388,18300 SW 137TH AVE,"(25.5978754, -80.41485226453162)"
     24757,ECUA BEVERAGE CORP.,529 LONG FELLOW AVE,"(None, None)"
    709023,REST DEPOT #23,1470 COPANS RD,"(26.25924035, -80.10310961428571)"
    630038,ALLIED CARIBBEAN DISTRIBUTION,4220 WEST 104 TH ST  SUITE 8,"(None, None)"
    192366,FRESCO & MAS #366,3701 NW 7TH ST,"(25.7814093, -80.2561701)"
    742860,ATTICA CORRECTIONAL FACILITY,639 EXCHANGE ST.,"(42.849868150000006, -78.27141230141908)"
    191890,WAL-MART #890,11250 E COLONIAL DR,"(28.5661851, -81.218443)"
     14311,ASSOCIATED #16190 (C),901 E LUZERNE ST,"(40.009071399999996, -75.11007242398878)"
    860741,Q BUENO STORE INC,1350 E 4TH AVE,"(31.75636815197381, -106.47463420764986)"
  896240KF,# 4244 KEY FOOD OCALA,1929 SW COLLEGE RD,"(29.168022655589528, -82.16674632610321)"
    860120,BRAVO SUPERMARKET,7733 W HILLSBOROUGH AVE,"(27.9966883381295, -82.56683900719425)"
    135059,PRESIDENTE #59,6301 COUNTY LINE RD,"(29.630751832887054, -97.01063860971298)"
   1911398,WAL-MART #1398,4545 HYPOLUXO RD,"(26.5749218, -80.1145095)"
    192385,FRESCO & MAS #385,27359 S DIXIE HWY,"(25.5123801, -80.4315228)"
   1915218,WAL-MART #5218,3501 34TH ST S,"(27.736252, -82.682331)"
    711019,BUFORD HWY FARMERS MARKET,5600 BUFORD HWY,"(33.9058705, -84.2735453)"
   1916968,WAL-MART #6968,10327 BIG BEND RD,"(27.7904808, -82.33844480323106)"
     70017,BOGOPA #36,500 SYLVAN AVE,"(41.2076451, -73.1915915)"
    905001,GOYA FOODS OF TEXAS,30602 GOYA ROAD,"(37.3969915, -122.2136343)"
   1911245,WAL-MART #1245,5800 US HWY 98 N,"(28.1192515, -81.97710322924937)"
    191547,WAL-MART #547,2602 JAMES L  REDMAN PKWY,"(27.98588325, -82.11893108432994)"
   1915420,WAL-MART #5420,3250 VINELAND RD,"(28.341378650000003, -81.48631114812031)"
    145500,KINGSTON MIAMI TRADING,1465 NW 21ST TERR,"(25.79699965, -80.22077318439717)"
     27067,FOOD BAZAAR #46,211 ELMORA AVE,"(40.664319428571424, -74.23383914285715)"
   1911086,WAL-MART #1086,4400 13TH ST,"(28.2555202, -81.31573338860261)"
     28944,JOHNS FARMERS MARKET,11255 FARMERS BLVD,"(40.681799, -73.760945)"
   1912930,WAL-MART #2930,6931 NW 88TH AVE,"(41.72148703418804, -93.71369494017094)"
    191974,WAL-MART #974,845 PALM BAY RD NE,"(28.0378979, -80.64792304675623)"
   1915891,WAL-MART #5891 V#251893921,2200 WHEATSHEAF LN,"(39.9990406, -75.09183930696673)"
  703060KF,# 4332 KEYFOOD,6039 KIMBERLY BLVD,"(26.215851407833064, -80.20535588038587)"
    860886,SABORCOL IMPORT,501 W POWER LN,"(32.7188804, -114.6683227)"
    860787,SUPER BRAVO,935 N BENEVA RD STE #101,"(None, None)"
     12920,BOGOPA #35 FOOD BAZAAR,635 S CLINTON AVE,"(40.2102354, -74.7537066)"
     11437,KEY FOOD #2660 (C),11914 SUTPHIN BLVD,"(40.6990815, -73.8069837)"
     14414,KEY FOOD #2446 (C),2205 LINDEN BLVD,"(40.663061, -73.880874)"
     29676,AAA WHOLESALE DISTRIBUTORS,1152 BRONX RIVER AVE,"(40.82694604823539, -73.88332239185424)"
    191819,WAL-MART #819,1619 DEL PRADO BLVD,"(26.62074625, -81.93713961126267)"
   1913887,WAL-MART #3887,1041 US HWY 27 N,"(27.494199535175877, -81.48586783417086)"
    133002,NAVARRO/CVS #2 (10697),3949 SW 8TH ST,"(25.764916, -80.2604634)"
    191666,WAL-MART #666,3525 US HWY 27 N,"(27.539546, -81.5042053)"
   1915752,WAL-MART #5752 V#251893921,174 PASSAIC ST,"(40.8681309, -74.0984199)"
     26626,FOODTOWN PSK PATHMARK,1525 ALBANY AVE,"(40.6354288, -73.93684759750955)"
   1721109,PUBLIX #1109,5855 W OAKLAND PARK BLVD,"(26.1662849, -80.23014508291567)"
   1913183,WAL-MART # 3183,1499 N. HOMESTEAD BLVD,"(39.6032457, -110.7860606)"
    733180,CAPE VINCENT CORRECTIONAL FAC.,RTE 125 PO BOX 599,"(None, None)"
   1912068,WAL-MART #2068 V#251893921,180 LEVITTOWN CTR,"(40.1420481, -74.82263274521877)"
     26089,AMERICAS FOOD BASKET #127,1871 ROCKAWAY PKWY,"(40.6368902, -73.8922404)"
     12927,BOGOPA #17/FOOD DIMENSIONS,3560 JUNCTION BLVD,"(40.7307497, -73.862774)"
     70914,TROPICAL FOODS INTERNATIONAL,450 MELNEA CASS BLVD,"(42.33322025, -71.08232378592268)"
    191908,WAL-MART #908,8101 S JOHN YOUNG PKWY,"(28.261736, -81.4341483)"
    709818,JETRO CASH & CARRY #818,100 OAKPOINT AVE,"(32.6253986, -116.979814)"
    521640,ROWES IGA,5435 BLANDING BLVD,"(30.247994760023712, -81.74281191376329)"
   1721264,PUBLIX #1264,3250 E 2ND AVE,"(39.7192438, -104.94890851996226)"
    192201,FRESCO & MAS #201,6500 W 4TH AVE,"(25.8820121, -80.2924888)"
   1916068,WAL-MART DC 6068,221 LOIS RD,"(38.97034184252633, -83.4274786687545)"
     29706,BOGOPA #103/FOOD BAZAAR,1009 FLATBUSH AVE,"(40.644922941176475, -73.95790041176471)"
    860385,BLESSING WHOLESALE PRODUCE,298 NE 181 ST,"(35.056196, -117.807874)"
    135023,PRESIDENTE #23,2199 NW 36TH ST,"(29.456164, -98.568188)"
   1913527,WAL-MART #3527,1675 ST LUCIE WEST BLVD,"(27.3151022, -80.40226793155216)"
   1911960,WAL-MART #1960,1501 N DALE MABRY HWY,"(28.17750805555357, -82.47112443160884)"
   1915447,WAL-MART #5447 V#251893921,150 HARRISON AVE,"(42.9982812, -88.229307)"
    730540,FIVE POINTS CORR. FACILITY,CALLER BX 400 STATE RT 96,"(None, None)"
   1915882,WAL-MART #5882,2765 10TH AVE N,"(26.630923799999998, -80.08394108875706)"
     29083,AAA WHOLESALE OF MASPETH,5700 49TH PL,"(39.0106522, -76.9234966)"
    902015,BROWARD MEAT & FISH PINES,8030 PINES BLVD,"(28.145333204070457, -82.01133640705152)"
     30001,TROPICAL SUN,390 MAIN ST,"(41.68402639999999, -70.15383887847369)"
     70037,AL'S WEST INDIAN GOODS,24 GOOSE LANE LOWER,"(52.1206656, -1.7431596)"
    135030,PRESIDENTE #30,3322 NE 7TH ST,"(47.4951285, -122.17393415606156)"
    860413,J & J DISTRIBUTION,4100 N POWERLINE RD STE C3-A,"(None, None)"
    135044,PRESIDENT # 44,240 NE 8TH ST,"(29.65351826966292, -82.31637513483146)"
   1915326,WAL-MART #5326,9570 SW HWY 200,"(41.71855907092116, -87.76949211005761)"
    135057,PRESIDENTE #57,2300 S CHICKASAW TRL,"(37.545267, -84.663088)"
   1913104,WAL-MART # 3104,1101 SOUTH MILITARY TRAIL,"(26.30113, -80.1342193)"
    182020,SEDANOS #20,6430 NW 186TH ST,"(25.941470449999997, -80.30457307454863)"
   1911220,WAL-MART #1220,2500 S KIRKMAN RD,"(37.120476, -88.966262)"
    172010,PUBLIX #10,8341 W FLAGLER ST,"(25.77125235, -80.3318333619525)"
    133001,NAVARRO / CVS #1 (10696),5300 W FLAGLER ST,"(25.771032808080808, -80.28031938383837)"
