customer,name,address,geometry
     23336,LOS HERMANOS GROCERY,9802 37TH AVE,"(42.5290961186683, -87.85090691461662)"
     17265,EDWIN  FOOD CORP,2 W 111TH ST FRNT 2,"(None, None)"
     17688,SALLY GROCERY & DELI,126 W 228TH ST,"(40.8762862, -73.9086194)"
     21486,GOURMED BUFALO DELI & GROCERY,53 BUFFALO AVENUE,"(40.6772858, -73.924545)"
     24369,MO'S DELI,2741 FREDERICK DOUGLASS BLVD,"(40.8236762, -73.9415214)"
     19419,LOS MELLIZOS GROCERY CORP,199 E 165TH ST,"(40.8305698, -73.9190498)"
     17928,LIRANZO,1633 SAINT NICHOLAS AVE,"(40.8560016, -73.9290741)"
     18419,STAR FOOD,5520 14TH AVE,"(40.6299829, -73.9941039)"
     30132,CITY LINE FRUIT & VEGETABLE,4710 WHITE PLAINS RD,"(40.9038074, -73.8498057)"
     21729,GSA KING TOMATO,1140 MCDONALD AVENUE,"(41.74891495, -88.34345025457361)"
     23688,VALENCIA DELI,227 RICHARDS AVE,"(27.96859646670647, -82.76877623825963)"
     23474,MANILA BAR RESTAURANT,10421 ROOSEVELT AVE,"(29.31471918181818, -98.47559700000001)"
     16801,LA NUEVA PLACITA MEAT Y FRUIT,152 NAGLE AVE,"(40.8615234, -73.9254073)"
     14008,MORGAN'S ISLAND GRILL,110 MERCER ST,"(40.723654, -73.9992939)"
  10914597,DOLLAR GENERAL #14597,13295 NW 27TH AVE,"(25.89498755, -80.2432467)"
   9251367,TONY'S #1367,7580 BARRINGTON ROAD,"(42.00837665, -88.14675145065598)"
     25941,CHURCH AVE DELI,1932 CHURCH AVE,"(40.6499333, -73.9612166)"
     27289,EMPANADAS MONUMENTAL,4093A BROADWAY,"(40.7729906, -73.9823065)"
     90089,BP GAS - AUSTIN/OAK PARK (W),520 S. AUSTIN AVENUE,"(32.72857116326531, -101.95183997959184)"
     16965,NEWKIRK PLAZA,1508 NEWKIRK AVE,"(40.6356635, -73.9627738)"
     26507,ONE FAMILY DELI GROCERY CORP,292 E 166TH ST,"(40.8301262, -73.9147519)"
     27959,AJ GROCERY STORE,6004 FILLMORE PLACE,"(41.509400847282535, -87.35018046973991)"
    235910,SILVER STAR MEATS SEAFOOD & PRODUCE,4300 CLARCONA OCOEE ROAD STE 404-405,"(None, None)"
     22401,DBC GROCERY CORP,38 HERZL ST,"(40.6691778, -73.91565975132443)"
   1305185,CVS #5185,12255 S CLEVELAND AVE.,"(42.040249, -101.044953)"
    711186,LA BODEGA,138 TIDWELL RD,"(33.81137509044284, -84.73919167967124)"
     18650,FOOD CORNER & DELI CORP,21303 JAMAICA AVE,"(40.6958662, -73.8387896)"
     20558,GREAT JADE DELI & GROCERY INC,14602 34TH AVE,"(45.020499219346206, -93.46584602361564)"
     11113,CHERRY VALLEY SUPER,2016 21ST AVE,"(41.33652692807715, -98.63659011547708)"
     29073,THE EMPANADA SPOT,346 GRAHAM AVE,"(40.7147274, -73.9442426)"
     70663,THE FAMILY CAKE COMPANY,243 MANTON AVE,"(41.8215295, -71.4484515)"
   1302234,CVS #2234 VENDOR ID B282,425 EAST AVE,"(37.3880954, -120.716936)"
     91201,CENTRAL SUPERMARKET,1325 N CENTRAL AVE,"(41.904740950000004, -87.76539495042385)"
     29384,SABOR DE MI TIERRA VERONA,640 BLOOMFIELD AVE,"(40.83292745, -74.24798066014061)"
     23426,107 DOMINICAN RESTAURANT,10701 37TH AVENUE,"(44.897196354709415, -91.44879146492985)"
     29667,TROPICAL FOODS,2406 CENTRAL AVE,"(32.7316, -117.010588)"
    112601,SHOPRITE #601,3003 ENGLISH CREEK AVE,"(39.4321887, -74.6111641)"
   4103496,JEWEL OSCO # 3496,696 NORTHWEST HWY,"(42.21843475, -88.25575951749038)"
     29768,BLUE MOUNTAIN HEIGHTS,499 W 158TH ST,"(40.8334517, -73.941173)"
     91403,MARIO FOOD & TOBACCO,4017 W MADISON ST,"(41.880392, -87.7263732753059)"
    860388,BEAUDIERE IMPORTS C/O VI CARGO,11401 NW 107TH ST,"(41.768669, -93.765299)"
     30326,SQUARE FOODS MARKET,253 E 149TH ST,"(35.950690093301276, -96.00573335033442)"
     30338,BEER GARDEN,13411 HILLSIDE AVE,"(42.810269, -75.254588)"
    925021,TONY'S #21,200 S ROSELLE RD,"(42.02407625, -88.08341978897933)"
     20537,BIG APPLE DELI MARKET,2095 MADISON AVE,"(40.8099919, -73.9373549)"
     17502,THE CITY BEST DELI GROCERY,1660 SOUTHERN BLVD,"(40.8358362, -73.8882534)"
     19469,DELI CORP,621 E 169TH ST,"(40.83173, -73.901669)"
     23910,NEW DAILY FOODS,2168 BATH AVE,"(40.598603, -73.9977107)"
     15782,HYT GROCERY,772 BLAKE AVE,"(40.6684376, -73.8899944)"
     25054,G&M GROCERY STORE,149 ELM ST,"(45.409596750000006, -75.71631814363116)"
     15724,NEIGHBORHOOD CANDY CROCERY,10 W GUN HILL RD,"(40.882824, -73.8817539)"
     15624,SPOT CONVINIENT STORE,100 MEMORIAL DR,"(34.195627, -84.505496)"
     20625,GLATT MART,1205 AVENUE M,"(40.6179455, -73.96263569187732)"
     17146,202 JOHNNY DELI INC,202 W FORDHAM RD,"(40.862485, -73.90926175)"
     19756,THE BOYS GROCERYS,4901 4TH AVE,"(40.6468357, -74.0118976)"
     23153,2009 CAROLINA DELI GROCERY,4302 58TH ST,"(42.583043, -87.860788)"
     17941,BOSTON RD CANDY,1737 BOSTON RD,"(40.8372607, -73.8882637)"
     14962,99 CENTS DREAM #84,22912 MERRICK BLVD,"(40.3254146, -83.0777962)"
     21315,MILK FARM,1786 UTICA AVE,"(40.628783500000004, -73.92803932608696)"
     24532,JERUSALEM AVE INC,880 JERUSALEM AVE,"(40.6969393, -73.58571595)"
     21365,ECONOMIC FOOD CENTER,442 CYPRESS AVE,"(39.9498225, -83.02737375)"
     20324,LENOX GOURMET DELI-GROCERY,217 MALCOLM X BLVD # 121,"(40.6894965, -73.9301376676641)"
     20461,BLUE MOON DELI,1773 1ST AVE FRNT A,"(48.1933626, -106.631933)"
     15833,SALYN DELI GROCERY,167 RALPH AVE,"(41.00764345, -73.76474885150678)"
     26733,FANTASIES BAKERY,8610 ROOSEVELT AVE STE 28,"(None, None)"
     90050,AMSTAR GAS STATION-5035,5035 WEST DIVISION,"(54.71805275, -5.880540150107709)"
     23327,RED DELICIOUS DELI,4832 104TH ST,"(33.4997124, -101.91540239999999)"
     90829,BIG SAMS FOOD & CELLULAR (W),4150 W ROOSEVELT RD,"(43.1616129022105, -84.68201822488761)"
     17626,EL ARTESANO RESTAURANT,41-01 BERGENLINE AVE,"(40.789824, -74.0156319)"
     17120,DOWNTOWN NEWSSTAND & LOTTO,5604 4TH AVE,"(40.6430925, -74.0164101)"
     21481,SEVEN ELEVEN DELI & GROCERY,3 SOMMER ST/FULTON ST,"(None, None)"
     17426,EXPRESS ONE DELI & GROCERY CORP,9404 ASTORIA BLVD,"(40.7709337, -73.9213088)"
     16234,NADALS DELI CORP,3399 BROADWAY,"(40.821316, -73.954312)"
     71617,UNION FRUIT MARKET,1437 ACUSHNET AVE,"(41.66080515505715, -70.92761240727343)"
     70586,H&M MARKET,775 STATE ST,"(37.323370800000006, -121.88383445339116)"
     71310,SUNNY MART,334 DELAWARE AVE,"(42.622975, -73.8296013)"
     71686,POPS CORNER STORE,129 SPRUCE ST,"(40.797034749999995, -74.19240385)"
     71629,MI SABOR RESTAURANT,75 PARK ST,"(44.3706234, -64.5121285)"
     20708,M GOURMET DELI GRILL,4906 FORT HAMILTON PKWY,"(40.63835095, -73.99808559674572)"
     29370,RIVERA DELI CORP,400 SOUNDVIEW AVE,"(40.8135149, -73.85765)"
   1307899,CVS #7899,6800 COLLIER BLVD,"(26.063634, -81.698851)"
     71907,LA MARQUETA MEAT & PRODUCE,432 WEST MAIN STREET,"(39.905207, -76.65254071439158)"
     28308,NEW STAR DELI,59 W 170TH ST,"(40.8404403, -73.9210375)"
     29723,ACME #3994,415 EGG HARBOR RD,"(39.7487865, -75.0751762)"
    860938,PARVA COLOMBIAN BAKERY & RESTAURANT,1330 N WOODLAND BLVD,"(29.0512641, -81.3045243)"
     29853,KEY FOOD #2536 (C),4125 GREENPOINT AVE,"(40.7338313, -73.9390103)"
     72118,TROPICO MEAT MARKET,308 CRANSTON ST,"(41.98400166552815, -71.51145660328304)"
     30283,IN & OUT DELI GROCERY,3742 3RD AVE,"(40.83051192728739, -80.3252619927356)"
    902167,RAINBOW SM,101 SW 31ST AVE,"(25.7710584, -80.2453469)"
     16624,EL VALLE RESTAURANT,640 MELROSE AVE,"(40.8182913, -73.9165884)"
     17827,LA BRISA RESTAURANT,3779 103RD ST,"(33.50083663265306, -101.8957248367347)"
     17430,NY MC DELI,6302 BROADWAY,"(32.716299, -117.06223)"
     18329,GREEN APPLE GROCERY,2840 VALENTINE AVE,"(40.86931, -73.8899441)"
     15907,FAMILIA MIGUELITO GROCERY,252 CENTRAL AVE,"(35.5016246, -119.2757339)"
     17575,EL PARADOR CALENO,4520 GREENPOINT AVE,"(40.7338313, -73.9390103)"
     21351,E & M MINI MARKET,847 KNICKERBOCKER AVE,"(40.6918446, -73.9058859)"
     22383,BEST HERO CORP.,146 RALPH AVE,"(41.00887505, -73.76579978007527)"
     16001,EL CASTILLO DE YAQUI,4606 5TH AVE,"(40.6473046, -74.0082434)"
     19979,B.D.S.GROCERY STORE LLC.,156 MARCUS GARVEY BLVD,"(40.6929879, -73.9403451999637)"
     22284,EAST WEST GROCERY,532 9TH AVE FRNT 2,"(None, None)"
     16199,CORONA GROCERY,2121 1ST AVE,"(40.7917315, -73.9387469)"
     20108,GOLD SWORD GROCERY,15618 45TH AVE,"(42.16421717240513, -90.84629084838795)"
     14734,GABY'S BAKERY,238 KNICKERBOCKER AVE,"(40.7027884, -73.9255918)"
     31122,FINE FARE,3131 GRAND CONCOURSE FRNT 1,"(None, None)"
    490064,ORIENTE PHARMACY,285 NW 27TH AVE,"(25.7751666, -80.2387802)"
   1092704,DOLLAR GENERAL #2704,5170 S CONWAY RD,"(40.6462216, -111.8428732)"
   1097540,DOLLAR GENERAL #7540,1116 N JOHN YOUNG PKWY,"(28.3427291, -81.419771)"
     26335,TOMS DELI N THINGS,627 E 222ND ST,"(40.88672015, -73.8640905783059)"
     90527,STAR GYROS (W),3400 W. ROOSEVELT RD,"(41.866429, -87.71071)"
     23237,ANGELA GROCERY,1415 ASTORIA BLVD,"(40.7709337, -73.9213088)"
     16110,MY NEW DELI GROCERY,269 TROY AVE,"(36.258308328367626, -89.19377718261006)"
     20037,MAS DELI GROCERY INC,965 SUTTER AVE,"(40.671332449999994, -73.88313025575835)"
     24577,LES 7 DAYS DELI CORP,33 AVENUE D,"(40.72116575, -73.97813335495893)"
     12420,ANAH MINIMARKET CORP,382 RALPH AVE,"(40.675788749999995, -73.9222212835598)"
    137551,FOOD 4 LESS # 551,3039 S CICERO AVE,"(41.8376361, -87.7411931)"
     22944,SORIBEL FRUIT GROCERY,9742 CRESSKILL PL,"(35.8740737, -78.5979588)"
     28272,ACENTO RESTAURANT,3306 DITMARS BLVD,"(40.7603346, -73.8596343)"
     28372,JAR DELI MARKET CORP,501 W 134TH ST,"(40.8184296, -73.9529155)"
    130163,CVS # 163,1635 BARTOW RD,"(40.931006141738436, -124.10022665387986)"
     18832,SERIE 56 DELI GROCERY,1915 LEXINGTON AVE,"(40.8003146, -73.9402076)"
   1303107,CVS # 3107,4 S. BREVARD AVE.,"(28.318285708914967, -80.61127072750139)"
     27126,ASSOCIATED #16173 (C),1791-93 JEROME AVE,"(41.7459751, -72.9250304)"
     71444,EXPRESS GAS & FOOD MART,1107 STATE ST,"(41.7550116, -70.06690265933901)"
     70542,LOS PRIMOS GROCERY,452 FRANKLIN AVE,"(40.80409765, -75.60668391471799)"
     70614,1 STOP GROCERIES LLC.,938 CONNECTICUT AVE,"(41.1820038, -73.160671)"
     70555,EMPIRE MART,34 5TH AVE,"(43.5840374, -81.5208485)"
     70535,SALCEDO GROCERY,1022 BROAD ST,"(41.7554856, -72.6869149)"
     70959,ALBANY VARIETY STORE,912 ALBANY AVE,"(40.6515494, -73.9392374)"
     21143,SUPER CIBAO DELI,629 KENNEDY BLVD,"(40.534187127841456, -74.59140071580224)"
     27417,THOMAS DELI CORP,2240 2ND AVE,"(40.7963497, -73.9380271)"
     71948,QUICK SHOP SUPERMARKET,932 WORTHINGTON ST,"(42.112938150000005, -72.57962051230557)"
    860902,GAMERS HAVEN,1447 LYONS RD,"(38.87604751664299, -82.84160008425795)"
     17710,02 CONVENIENCE INC,24 W BURNSIDE AVE,"(40.853742, -73.908332)"
    860995,5 START CARIBBEAN MARKET,9521 S ORANGE BLOSSOM TRAIL,"(28.420646162316206, -81.40484333991088)"
     30306,DOMI & NICAS DELI GROCERY,1048 FRANKLIN AVE,"(39.96191635807903, -82.97212262573771)"
     91498,ABE SUPERMARKET,1935 E 79TH ST,"(38.98380159183674, -94.56521902040816)"
     19150,RJM MINIMARKET,1422 FLATBUSH AVE,"(40.6359365, -73.9512223)"
     20997,EL DUKE GOURMET DELI,2470 BEAMONT AVE / E 188 ST,"(None, None)"
     17681,LA FAMILIA COMERCIANTE,152 E 188TH ST,"(40.8615674, -73.8985274)"
     21902,TOP CHOICE RESTAURANT,686 NEREID AVENUE,"(40.898666500000004, -73.855087)"
     24540,SONNY'S GROCERY,767 10TH AVE # 52,"(26.2298597, 50.5097977)"
     21384,STOP 1 GROCERY,343 KNICKERBOCKER AVE,"(40.70113355, -73.92193065000001)"
     22939,PACIFIC RESTAURANT,8029 JAMAICA AVE,"(40.6958662, -73.8387896)"
     24242,A & M CONVENIENCE,614 AMSTERDAM AVE,"(40.790968666666664, -73.97274133333333)"
     25554,BANI GROCERY,1517 LEXINGTON AVE,"(40.7870202, -73.9499241)"
     30248,C-TOWN / RUBEN LUNA CORP. -IV,3632 BROADWAY,"(40.8300188, -73.9475052)"
     18173,HERNANDEZ GROCERY,9701 37TH AVE,"(47.51636945, -122.37992600000001)"
     21348,SANTA BARBARA DELI GROCERY,661 EVERGREEN AVE,"(40.68734585, -73.90992611746222)"
     22159,TEAMO,1581 1ST AVENUE,"(40.774548, -73.9512973)"
     20325,TOP CHOICE 99CENT STORE,2185 ADAM CLAYTON POWELL JR BLVD,"(40.8116564, -73.9460305)"
     18330,DIAZ GROCERY,1077 WHITE PLAINS RD,"(40.8282202, -73.860792)"
     19520,ABREU GROCERY,773 E 169TH ST,"(40.8307966, -73.8994874)"
     19038,R&R MEATS,1624 CORTELYOU RD,"(40.6416819, -73.96284249540656)"
     18672,J&A DELI,18246 HILLSIDE AVE,"(40.9510475, -76.4550387)"
     20799,STOP & SAVE GROCERY,215 E GUN HILL RD,"(40.8805905, -73.8771673)"
     15755,FORDHAM DELI INC,164 E 188TH ST,"(40.8614119, -73.8981729)"
     14062,EL BODEGON SUPERMARKET,260 GREGORY AVE,"(40.76778478562355, -74.25649250594456)"
     26057,EXITO FESHMARKET N LIQUOR,341 MONTCLAIR AVE,"(36.812461841062785, -76.34082725951016)"
     26263,QUICK STOP DELI,1293 FIRST AVE,"(42.802064102040816, -73.95259059183672)"
    341819,CLUB TIPICO DOMINICANO INC,1344 NW 36TH STREET,"(25.8094909, -80.218501)"
     27171,JSUP CONVENIENCE,10A E SUFFOLK AVE,"(32.7362099, -96.822217)"
     90037,ADAMS FOOD (W),1339 SOUTH HOMAN,"(41.8634029, -87.7102773629077)"
     90402,MORGAN'S MINI MART (S),6600 S. MORGAN STREET,"(41.77409015, -87.64984585412088)"
     24746,MUNOZ DELI GROCERY,102 E 103RD ST,"(40.7908039, -73.9491281)"
     90035,ADAM'S FOOD MART - LARAMIE (W),559 N. LARAMIE,"(40.607196612159, -105.84162618939072)"
     17525,CHONS FRUIT & VEGETABLE CORP,8109 41ST AVE STE 2,"(None, None)"
     18214,TACOS 90 CORP,9010 ROOSEVELT AVE,"(40.747671, -73.8835664)"
     19550,LP 110 DELI & GROCERY CORP,11052 SUTPHIN BLVD STE 1,"(None, None)"
     17678,V&J MINI MARKET CORP,51 E 183RD ST,"(40.85837019354839, -73.90245751612903)"
     27855,CHRIS'S II,576 ROGERS AVE,"(40.6577512, -73.953387)"
     27870,JEREZ DELI,6100 BROADWAY,"(40.8940955946613, -73.89660159725234)"
     22870,MAS CONVENIENCE DELI,8793 PARSONS BOULEVARD,"(-27.2016557, 153.0179101)"
     28553,MIRA CALI BAKERY# 4,8202 #6 ROOSEVELT AVE,"(41.7459173, -77.2810702)"
     28597,I & C MEAT MARKET,541 E 183RD ST,"(40.8545003, -73.8913774)"
     70275,CARLS BBQ & JERK,285 SILVER LANE,"(41.7619165, -72.6320769)"
     91274,LAKE GENEVA ONE INC,4039 W MADISON ST,"(43.55871276587623, -96.78289636546286)"
     72031,425 CONVENIENCE,433 BELLEVILLE AVE,"(41.663206, -70.923899)"
   4103198,JEWEL OSCO #3198,10090 ROUTE 47,"(41.8167897, -88.4659937)"
     30282,SKILLMART,1010 BEDFORD AVE,"(40.690393666666665, -73.95541833333334)"
     30310,MZ INEZ JERK HUT,2702B E TREMONT AVE,"(40.8508433, -73.9076281)"
    631363,ONE STOP FOOD MART,18 NW 1 ST AVE,"(49.9336568, -56.3902048)"
     18345,24 HRS,1881 MCGRAW AVE,"(40.8345291, -73.862773)"
     18648,HOLLIS CONVENIENCE DELI,20602 HOLLIS AVE,"(39.928146, -75.027673)"
     21171,JERKIN CHICKEN,234 W SIDE AVE,"(40.7112795, -74.0927652)"
     21388,FRIENDLY GROCERY,545 CENTRAL AVE,"(40.6901893, -73.911016)"
     15931,DANIEL'S RESTAURANT,189 WILSON AVE,"(40.6994511, -73.9232481)"
     20638,NEW WAY SUPERMARKET,2202 SURF AVE,"(38.99305265306123, -74.80306589795919)"
     15749,BRONX EXPRESS SUPERETTE,3504 FORT INDEPENDENCE ST,"(40.8825229, -73.8977886)"
     20010,ETNA DELI,394 ETNA ST,"(40.6878153, -73.8692684)"
     18440,46TH STREET FOOD CENTER,1048 46TH ST,"(30.53078906122449, -86.47191697959184)"
     21774,J.Z GROCERY,2484 PITKIN AVE,"(40.67397095, -73.88054307671439)"
     18136,LAS AMERICAS BAKERY,9304 37TH AVE,"(44.228396522429215, -88.88655943320775)"
     17286,CHEF ELVIS CARIBBEAN,50B S MAIN ST,"(40.6558357, -73.5820321)"
     14041,ARIYAN DISCOUNT INC,1068 ISLIP AVE,"(40.76707805, -73.2114368)"
     23065,LOS AMIGOS RESTAURANT,1056 JACKSON AVE,"(37.0493799, -120.8405217)"
    17624B,KEY FOOD #2100 (C),2400 CENTRAL AVE,"(35.8828913, -106.30396)"
     27423,RUMBA SUPERMARKET,404 S BROAD ST,"(33.393248150000005, -110.78535764197181)"
     17674,2493 FOOD CENTER CORP,2493 JEROME AVE,"(40.8637004, -73.9005694)"
     15944,CLINTON FRUIT MARKET INC,681 9TH AVE # 47,"(44.80988820515493, -95.54825614266336)"
     26511,GEES ROTI HUT INC,13509 LEFFERTS BLVD,"(40.670634, -73.8208477)"
    904057,WINSTON POOL ROOM,2605 45TH ST,"(33.55321691836734, -101.87280802040816)"
     25064,233 GROVE ST FOOD CORP,253 MARTIN LUTHER KING,"(40.810089500000004, -73.94999478832457)"
   4103182,JEWEL OSCO # 3182,1202 STATE ST,"(41.6553408, -88.00170073981862)"
     28324,BP GAS STATION,14431 FARMERS BLVD,"(40.6615963, -73.7706521)"
     28428,CIBAO GROCERY CORP,8904 86TH ST,"(30.29456784161047, -82.92930674480733)"
    975475,CAFE EL TAPATIO,3400 N ASHLAND,"(41.9434656, -87.6690006)"
     20728,D&G DELI CORP,3602 NEPTUNE AVE,"(40.5768649, -74.0022875)"
     17362,194 MANHATTAN AVE DELI INC,194 MANHATTAN AVE,"(40.8000124, -73.960282)"
     18845,DAVID'S DELI GROCERY CORP,2336 1ST AVE,"(40.7983913, -73.9334375)"
     28581,93RD DELI CORP,9222 ASTORIA BLVD,"(40.7709337, -73.9213088)"
     28721,REYES DELI LLC,274 RIVERDALE AVE,"(40.9233312, -73.9006062)"
     91080,AL RAHMAN,5751 W AUGUSTA,"(41.898351, -87.76994)"
     70146,BENTLEYS LITTLE JAMAICAN CUISINE,29 WEST MAIN ST,"(42.5307567, -75.5263602)"
     71067,FRANKLIN SUPERMARKET,412 FRANKLIN ST,"(36.5280346, -87.35605066951058)"
    130615,CVS #615 VENDOR ID B282,233 BROADWAY,"(41.0113393, -73.8764863)"
     91227,SAM FOOD DELI,6558 S ASHLAND,"(41.7741416, -87.6644187)"
   4103346,JEWEL OSCO # 3346,153 SCHILLER ST,"(41.9015873, -87.93708859645454)"
   4104268,JEWEL OSCO # 4268,217 E IRVING PARK RD,"(42.01239093175527, -88.17751708385589)"
   4103220,JEWEL OSCO 3220 JEWEL OSCO 3220,20 W BIESTERFIELD,"(42.00339, -88.0300628)"
     72088,DANIELA DELI MARKET,1071 BURNSIDE AVE,"(41.78262575, -72.59254997396877)"
     29945,MINI MARKET ON MAIN STREET,718 MAIN ST,"(41.70946885, -70.21271282788808)"
     91477,MAYFIELDD MADISON MINI MART,5900 W MADISON ST,"(41.880254, -87.771957)"
     28929,SOUND BEACH DELI,9114 CORONA AVE,"(35.18026422170376, -106.54059184370303)"
     91499,71ST FOOD AND FUEL,130 E 71ST,"(40.76978055, -73.96329216920475)"
   1222092,TARGET #2092,3599 W HILLSBORO BLVD,"(26.3197158, -80.1505208)"
    902358,DEVINE FOOD STORE,2007 NW 21ST AVE,"(26.689578715653877, -82.01658738514065)"
     21855,SUTTER GROCERY,978 SUTTER AVE,"(40.67109765, -73.88251935)"
     23534,LASQUINAS MARKET,35 DEMAREST AVE,"(41.2113578, -73.9833047)"
     21642,KLEINS GROCERY,287 MARCY AVE,"(36.90724509131371, -104.43563427777018)"
     23653,AROMA DE CAFE RESTAURANT,86 PASSAIC ST,"(40.2239, -74.772316)"
     25114,K & K VILLAGE GROCERY,57 MARKET ST,"(53.4823946, -2.2401135)"
     22261,PORT AUTHORITY DELI,572 9TH AVENUE,"(40.7580219, -73.9927037)"
     19660,JONNY FOOD CORP,2026 ADAM CLAYTON POWELL JR BLVD,"(40.806809349999995, -73.95045068598398)"
     15840,TWO WAY SUPERMARKET,645 DECATUR ST,"(40.6834014, -73.9174462)"
     25080,AM DELI GROCERY CORP,275 EAST KINGSBRIDGE ROAD,"(40.8635527, -73.8940413)"
     20630,FAMOUS GROCERY NEWSTAND,1924 KINGS HWY,"(40.6102859, -73.95391864775226)"
     12800,SHOP SMART,218 RALPH AVE,"(40.6820531, -73.9227045)"
     17939,FREEMAN GROCERY,1001 FREEMAN ST,"(33.753830199999996, -117.87901308152584)"
     20164,SHLOMYS KOSHER WORLD,1750 CLIFTON AVE,"(42.712986353535356, -84.53292592929293)"
     21712,BLUE RIBBON FRUIT,1308 AVENUE J,"(32.381093348190944, -98.98276215517953)"
     30054,96 DANS MEAT MARKET,96 SHERMAN AVE,"(40.864048249999996, -73.9255564097379)"
     19390,LA LINEA GROCERY,9411 ASTORIA BLVD,"(40.7631265, -73.8747667)"
     23437,SOLIS GROCERY,3917 112TH ST,"(44.89956832878023, -91.44230901118699)"
